"word1","word2"
"cholesterol","recipes"
"choose","wisely"
"choosing","think"
"chop","chop"
"chopped","hair"
"chops","dinner"
"chores","done"
"chorus","song"
"chose","wrong"
"chosen","field"
"chris","brown"
"christians","love"
"christie","does"
"christina","just"
"christine","don"
"christmas","shopping"
"christopher","nolan"
"chrome","browser"
"chrome","chrome"
"chronic","fatigue"
"chronic","illness"
"chronic","conditions"
"chronicle","press"
"chrysler","ad"
"chuck","brown"
"chunk","change"
"chunks","time"
"churches","like"
"churches","chicken"
"churchill","said"
"cider","revolution"
"cider","hot"
"cigarettes","like"
"cilantro","lime"
"cincinnati","pm"
"cincinnati","get"
"cincinnati","today"
"cindy","sherman"
"cinema","watch"
"cinnamon","rolls"
"circle","like"
"circle","small"
"circle","city"
"circles","eyes"
"circuit","city"
"circumstances","control"
"circumstances","don"
"circus","town"
"circus","music"
"cited","page"
"cities","live"
"citing","lack"
"citizen","engagement"
"citizens","bank"
"citizenship","immigration"
"citrus","fruits"
"citrus","fruit"
"city","today"
"civic","center"
"civil","wars"
"civilian","review"
"claim","prize"
"claimed","daily"
"claiming","just"
"claiming","marriage"
"claims","people"
"claire","wi"
"clap","lights"
"clap","want"
"clap","ur"
"clara","week"
"clarify","don"
"clarity","legal"
"clark","thanks"
"clark","street"
"clark","rip"
"class","today"
"classes","today"
"classic","rock"
"classical","music"
"classics","like"
"classified","ads"
"classroom","today"
"classrooms","get"
"classy","man"
"classy","fabulous"
"clay","matthews"
"clean","water"
"cleaned","room"
"cleaner","metro"
"cleaning","room"
"cleanup","saturday"
"cleanup","hitter"
"clear","mind"
"clearance","items"
"cleared","play"
"clearing","mind"
"clearly","need"
"clemens","case"
"clerk","office"
"cleveland","indians"
"clever","don"
"clever","things"
"clever","tweet"
"click","follow"
"clicked","like"
"clicked","spam"
"clicked","wrong"
"clicking","like"
"client","today"
"clients","just"
"clients","good"
"clients","like"
"clients","new"
"cliff","lee"
"climate","controlled"
"climb","bed"
"climbed","tree"
"climbed","stepping"
"climbing","wall"
"clinic","north"
"clinical","trials"
"clinton","president"
"clinton","obama"
"clip","art"
"clippers","game"
"clips","youtube"
"clips","game"
"clock","says"
"clock","right"
"clock","just"
"close","friends"
"closed","monday"
"closed","tomorrow"
"closely","related"
"closer","closer"
"closes","tomorrow"
"closes","today"
"closes","feel"
"closest","friends"
"closet","don"
"closet","sundays"
"closing","time"
"cloth","diapers"
"clothes","ready"
"clothes","great"
"clothes","accessories"
"clothes","time"
"clothes","new"
"clothing","shoes"
"cloud","just"
"cloud","right"
"cloud","like"
"clouds","clouds"
"cloudy","day"
"clown","house"
"club","drama"
"clubs","tonight"
"clue","don"
"clutch","shot"
"cm","punk"
"cnn","right"
"co","host"
"coach","year"
"coached","team"
"coaches","just"
"coaches","make"
"coaches","looking"
"coaching","staff"
"coal","intent"
"coalition","meeting"
"coast","coast"
"coaster","day"
"coat","today"
"coat","check"
"coats","colorado"
"cocktails","dinner"
"cocoa","powder"
"coconut","water"
"cod","ops"
"code","get"
"codes","free"
"cody","generations"
"coffee","time"
"coffee","tea"
"coffee","just"
"cognitive","therapy"
"cohen","tonight"
"coin","flip"
"coincidence","think"
"coins","get"
"coke","zero"
"cola","christmas"
"cold","day"
"cole","just"
"cole","must"
"cole","concert"
"colin","just"
"collaboration","key"
"collaborative","learning"
"collaborative","projects"
"collar","popped"
"collar","bones"
"colleague","just"
"colleagues","friends"
"collect","money"
"collected","years"
"collecting","dust"
"collection","short"
"collections","management"
"collective","bargaining"
"collector","edition"
"collectors","items"
"college","student"
"colleges","don"
"collins","air"
"collins","co"
"collision","center"
"colonial","estate"
"colorado","springs"
"colorful","language"
"coloring","hair"
"colors","today"
"colt","mccoy"
"colts","manning"
"columbia","heights"
"columbus","ohio"
"column","column"
"com","tag"
"com","com"
"combat","training"
"combat","problem"
"combination","both"
"combine","make"
"combine","both"
"combined","points"
"combo","meal"
"come","visit"
"comeback","player"
"comedian","actor"
"comedy","central"
"comes","mind"
"comfort","food"
"comfortable","get"
"comforting","know"
"comfy","chairs"
"comic","strip"
"comics","rock"
"coming","home"
"command","make"
"comment","android"
"commentary","regarding"
"commented","post"
"comments","suggestions"
"commerce","site"
"commercial","today"
"commercials","really"
"commission","meeting"
"commissioner","david"
"commit","new"
"commitment","made"
"committed","relationship"
"committed","people"
"committee","meeting"
"common","both"
"commonly","called"
"communicate","customers"
"communication","studies"
"communications","marketing"
"communities","need"
"community","center"
"commute","morning"
"commute","time"
"companies","work"
"companies","get"
"companies","people"
"companion","shade"
"companion","wisdom"
"company","like"
"compare","contrast"
"compare","like"
"compared","people"
"compared","just"
"comparing","apples"
"comparison","shopping"
"compassion","love"
"compassion","want"
"compelling","argument"
"compensation","years"
"compensation","plan"
"compensation","freedom"
"compete","win"
"competing","today"
"competition","tonight"
"competition","need"
"competitive","game"
"competitors","like"
"competitors","don"
"competitors","doing"
"complain","complain"
"complain","bout"
"complaining","don"
"complaint","filed"
"complaints","divorce"
"complaints","let"
"complete","opposite"
"completed","food"
"completely","forgot"
"completing","final"
"completion","rates"
"complex","problem"
"complex","good"
"complex","issues"
"complicated","life"
"complicated","relationship"
"compliment","hope"
"complimentary","wine"
"compliments","get"
"component","ethics"
"composed","single"
"composer","alive"
"compound","effect"
"comprehensive","list"
"compromise","got"
"computer","screen"
"computers","work"
"computers","libraries"
"computers","make"
"con","media"
"con","law"
"concentrate","don"
"concentration","camp"
"concept","love"
"concepts","like"
"concern","just"
"concerned","poor"
"concerning","issues"
"concerns","psalm"
"concert","last"
"concerts","weekend"
"concerts","shows"
"concerts","week"
"conclusion","just"
"concrete","jungle"
"concussion","lawsuits"
"condition","giving"
"conditioning","tomorrow"
"conditioning","unit"
"conditions","water"
"condo","wrist"
"conduct","business"
"conduct","research"
"conducting","interviews"
"cone","ing"
"conference","finals"
"conferences","attend"
"conferences","today"
"confess","love"
"confession","really"
"confession","make"
"confidence","boost"
"confident","person"
"confirm","fact"
"confirmation","today"
"confirmed","new"
"conflicts","natural"
"confront","reality"
"confused","get"
"confusing","people"
"confusion","percent"
"congratulations","great"
"congress","don"
"congress","pass"
"congress","obama"
"congress","get"
"congress","just"
"congressional","districts"
"congressman","jim"
"connect","people"
"connected","looking"
"connected","people"
"connected","facebook"
"connected","action"
"connecticut","sun"
"connecticut","new"
"connecting","soon"
"connecting","great"
"connection","made"
"connections","today"
"connections","lounge"
"connections","thanks"
"connections","good"
"connections","go"
"connections","world"
"connections","twitter"
"connections","get"
"conscience","usually"
"conscious","effort"
"conscious","decision"
"consciousness","created"
"consecutive","nights"
"consensus","hub"
"consent","agreement"
"conservation","efforts"
"conservatives","want"
"consider","myself"
"consideration","like"
"considered","getting"
"considered","just"
"considered","myself"
"considering","using"
"considering","new"
"considers","good"
"consistency","key"
"consistent","basis"
"consistently","good"
"consists","making"
"consists","seeking"
"constant","life"
"constant","support"
"constant","reminder"
"constantly","remind"
"constitution","hall"
"constitutional","law"
"constitutional","rights"
"constructed","event"
"construction","zone"
"consultant","work"
"consultants","help"
"consultants","nd"
"consulting","firm"
"consume","energy"
"consumed","life"
"consumer","products"
"consumers","buy"
"consumers","don"
"consuming","coffee"
"cont","http"
"cont","last"
"contact","info"
"contacted","email"
"contacts","today"
"contain","excitement"
"container","garden"
"contains","chemicals"
"contemporary","art"
"content","marketing"
"contest","friday"
"contestants","competing"
"contests","coming"
"context","just"
"continent","europe"
"continental","army"
"continually","afraid"
"continually","amazed"
"continue","following"
"continue","use"
"continue","watching"
"continued","support"
"continues","week"
"continuing","education"
"continuous","support"
"contract","extension"
"contractor","work"
"contractor","working"
"contractors","indiana"
"contracts","signed"
"contracts","contracts"
"contracts","sign"
"contribute","society"
"contributed","world"
"contributing","society"
"contribution","robert"
"control","life"
"controlled","control"
"controls","tv"
"controversy","new"
"convenience","stands"
"convenient","locations"
"convention","today"
"conversation","going"
"conversations","happen"
"conversion","rate"
"conversion","rates"
"convert","files"
"conviction","loved"
"convince","come"
"convinced","need"
"convincing","myself"
"convincing","people"
"cook","dinner"
"cooked","meals"
"cooked","breakfast"
"cooked","food"
"cookie","dough"
"cookies","cream"
"cooking","dinner"
"cool","thanks"
"cooler","day"
"cooler","today"
"coolest","thing"
"cooling","system"
"cooper","just"
"coordinator","position"
"cop","just"
"cope","instant"
"copies","books"
"copies","album"
"copper","mountain"
"cops","don"
"copy","paste"
"copyright","office"
"cord","injuries"
"core","value"
"corey","hart"
"corn","syrup"
"corner","th"
"corners","mind"
"corners","cut"
"corp","culture"
"corp","announces"
"corporate","america"
"corporation","announces"
"corporations","people"
"corps","marathon"
"corps","members"
"correct","answer"
"corrected","grammar"
"correction","just"
"correctly","say"
"correctly","get"
"corrupt","system"
"cory","relationship"
"cory","bike"
"cost","effective"
"costly","mistakes"
"costs","year"
"costs","money"
"costume","contest"
"costumes","costumes"
"costumes","today"
"cottage","cheese"
"cotton","candy"
"couch","watching"
"cough","drops"
"council","meeting"
"councilman","bill"
"counsel","heard"
"counseling","services"
"counselor","week"
"count","blessings"
"countdown","begins"
"counted","twice"
"counted","counts"
"counted","albert"
"counter","tops"
"counting","hours"
"countless","lives"
"countries","don"
"country","music"
"counts","anything"
"counts","counts"
"county","fair"
"couple","days"
"couples","able"
"coupon","good"
"coupons","free"
"courage","make"
"courage","leads"
"courage","dog"
"course","did"
"courses","just"
"court","today"
"courtesy","good"
"courthouse","square"
"courtney","get"
"courtroom","drama"
"courts","justice"
"cousin","just"
"cousins","wedding"
"cousins","birthday"
"cover","band"
"cover","letter"
"coverage","tonight"
"covered","hair"
"covered","today"
"covered","insurance"
"covering","game"
"covering","story"
"covers","sins"
"cow","get"
"cowboy","boots"
"cowboys","tonight"
"cows","go"
"cox","cable"
"coyotes","win"
"coyotes","vs"
"cozy","day"
"crab","cakes"
"cracked","pepper"
"cracked","head"
"crackers","yum"
"cracking","tonight"
"cracking","open"
"cracks","love"
"cracks","open"
"cracks","people"
"craft","beers"
"crafted","cocktails"
"crafts","panel"
"crafty","deal"
"craig","suit"
"crane","today"
"crashed","car"
"crashes","time"
"crashes","car"
"crashing","party"
"craving","sweet"
"craving","hot"
"craving","starbucks"
"crawford","hit"
"crawl","bed"
"crazy","night"
"cream","truck"
"create","live"
"create","culture"
"create","social"
"create","success"
"create","community"
"create","plan"
"created","new"
"creates","new"
"creating","new"
"creation","twitter"
"creative","writing"
"creativity","comes"
"creator","love"
"creature","habit"
"creatures","planet"
"credentials","ones"
"credibility","key"
"credible","sources"
"credit","card"
"credits","avengers"
"creek","falls"
"creek","today"
"creep","creep"
"creepy","people"
"creepy","like"
"creepy","love"
"crew","love"
"crib","go"
"crib","set"
"cricket","wireless"
"cried","like"
"cries","girl"
"crisis","found"
"crisp","air"
"crispy","fried"
"critic","jean"
"critical","thinking"
"criticism","get"
"criticized","anyway"
"critics","choice"
"critics","consensus"
"critique","group"
"crop","circle"
"cross","auto"
"crossed","mind"
"crosses","mind"
"crossing","road"
"crow","medicine"
"crowd","tonight"
"crowded","smell"
"crowds","get"
"crown","hill"
"crucial","role"
"crude","oil"
"cruel","people"
"cruel","cruel"
"cruise","ship"
"crumbs","bed"
"crunch","time"
"crunchy","peanut"
"crush","like"
"crushed","today"
"crushed","ice"
"crushing","dreams"
"crust","crust"
"crust","going"
"cruz","right"
"cruz","great"
"cruz","control"
"cruz","just"
"cruz","going"
"cry","baby"
"crying","right"
"crystal","clear"
"cs","beta"
"ct","scan"
"cuba","jr"
"cuban","sandwiches"
"cube","today"
"cubs","game"
"cucumber","slices"
"cuddle","buddy"
"cue","new"
"cuisine","based"
"culinary","word"
"cult","personality"
"cultural","center"
"culture","war"
"culture","people"
"cultures","brings"
"cunningham","new"
"cup","coffee"
"cupcake","day"
"cupcakes","yum"
"cups","coffee"
"curb","appetite"
"curb","center"
"cure","aids"
"cure","pain"
"curiosity","cat"
"curious","know"
"curly","hair"
"currency","test"
"current","events"
"currently","working"
"curriculum","make"
"curry","chicken"
"curse","drinking"
"curtains","find"
"curtis","chapman"
"curve","sets"
"custody","battle"
"custody","kids"
"custom","made"
"customer","service"
"customers","want"
"customs","enforcement"
"cut","grass"
"cute","guys"
"cutest","thing"
"cuts","lead"
"cutting","edge"
"cycle","special"
"cycling","biking"
"da","way"
"dad","said"
"daddy","like"
"dads","car"
"daily","news"
"dairy","queen"
"daisy","carnival"
"dakota","state"
"dale","jr"
"dallas","cowboys"
"dam","good"
"damage","control"
"damaged","hair"
"damaging","winds"
"dame","vs"
"damned","good"
"damon","did"
"dan","snyder"
"dana","white"
"dance","dance"
"danced","night"
"dancer","dance"
"dancers","join"
"dances","wolves"
"dancing","like"
"danger","safer"
"dangerous","people"
"daniel","pink"
"danielle","just"
"daniels","coming"
"danny","boy"
"dare","say"
"daring","begin"
"daring","escape"
"dark","room"
"darker","things"
"darkness","light"
"darling","love"
"darling","hope"
"darn","good"
"dash","berlin"
"dash","sale"
"dash","time"
"dash","tomorrow"
"dat","gotta"
"dat","day"
"data","center"
"database","design"
"database","just"
"date","tonight"
"dated","woman"
"dated","girl"
"dates","going"
"dating","people"
"dating","sites"
"dating","website"
"dating","guy"
"daughter","just"
"daughters","mother"
"daughters","birthday"
"daunting","task"
"dave","matthews"
"david","stern"
"davidson","museum"
"davis","jr"
"davis","love"
"davis","needs"
"davis","published"
"dawn","new"
"day","work"
"daylight","hours"
"days","left"
"dayton","says"
"dc","area"
"dd","card"
"deadline","apply"
"deadly","force"
